Sort,Year,ID,Freq,Sex,CalvingGround,BirthDate,CaptureDate,LastActive ,EstAgeatCapture,MinDaysAlive,Day0Status,Day0Lat,Day0Long,Day1Status,Day1Lat,Day1Long,Day2Status,Day2Lat,Day2Long,Day3Status,Day3Lat,Day3Long,Day4Status,Day4Lat,Day4Long,Day5Status,Day5Lat,Day5Long,Day6Status,Day6Lat,Day6Long,Day7Status,Day7Lat,Day7Long,FATE
433,2017,2017205,2.45,f,Mulchatna,5/11/17,5/13/17,5/14/17,2,3,1,,,1,,,1,60.51679,-155.40154,0,60.51648,-155.40029,,,,,,,,,,,,,EAGLE
435,2017,2017207,2.23,m,Mulchatna,5/11/17,5/13/17,6/25/17,2,45,1,,,1,,,1,60.52977,-155.40833,,,,,,,,,,,,,,,,
438,2017,2017210,2.47,m,Mulchatna,5/11/17,5/13/17,5/22/17,2,11,1,,,1,,,1,60.70088,-154.63347,,,,,,,,,,,,,,,,
443,2017,2017215,2.48,f,Mulchatna,5/11/17,5/13/17,6/1/17,2,21,1,,,1,,,1,60.62671,-155.17313,,,,,,,,,,,,,,,,
446,2017,2017218,2.27,f,Mulchatna,5/12/17,5/14/17,5/17/17,2,5,1,,,1,,,1,60.75791,-154.2477,,,,,,,0,60.75233,-154.20469,,,,,,,
463,2017,2017235,1.56,unk,Mulchatna,5/17/17,5/19/17,5/26/17,2,9,1,,,1,,,1,60.76278,-154.65124,1,60.77689,-154.63805,,,,1,60.78203,-154.64783,,,,,,,
472,2018,2018106,3.22,m,UMulch,5/12/18,5/14/18,5/18/18,2,6,1,,,1,,,1,60.619,-155.0298,,,,,,,,,,,,,,,,
474,2018,2018108,2.35,f,UMulch,5/12/18,5/14/18,5/23/18,2,11,1,,,1,,,1,60.6304,-154.9978,,,,,,,,,,,,,,,,
475,2018,2018109,0.57,m,UMulch,5/12/18,5/14/18,5/23/18,2,11,1,,,1,,,1,60.6328,-154.9754,,,,,,,,,,,,,,,,
478,2018,2018112,1.95,f,UMulch,5/12/18,5/14/18,4/1/19,2,324,1,,,1,,,1,60.6339,-155.2957,,,,,,,,,,,,,,,,
479,2018,2018113,3.4,f,UMulch,5/12/18,5/14/18,10/7/18,2,148,1,,,1,,,1,60.6305,-155.3021,,,,,,,,,,,,,,,,
481,2018,2018115,1.86,f,UMulch,5/14/18,5/16/18,8/3/18,2,81,1,,,1,,,1,61.0882,-156.043,,,,,,,,,,,,,,,,
483,2018,2018117,3.41,m,UMulch,5/14/18,5/16/18,10/7/18,2,146,1,,,1,,,1,61.1239,-155.982,,,,,,,,,,,,,,,,
487,2018,2018121,0.96,f,UMulch,5/14/18,5/16/18,6/25/18,2,42,1,,,1,,,1,61.0755,-155.8758,,,,,,,,,,,,,,,,
490,2018,2018124,3.24,m,UMulch,5/16/18,5/18/18,6/6/18,2,21,1,,,1,,,1,60.6018,-154.9991,1,60.6,-154.98,,,,,,,,,,,,,
493,2018,2018127,3.19,unk,UMulch,5/16/18,5/18/18,5/19/18,2,3,1,,,1,,,1,60.7197,-155.2175,0,60.72082,-155.21793,,,,,,,,,,,,,UNK NON PREDATION
494,2018,2018128,2.46,f,UMulch,5/16/18,5/18/18,2/19/19,2,279,1,,,1,,,1,60.534,-155.4564,,,,,,,,,,,,,,,,
496,2018,2018130,2.57,m,UMulch,5/18/18,5/20/18,5/20/19,2,367,1,,,1,,,1,60.8141,-155.6529,1,60.81,-155.65,,,,,,,,,,,,,
501,2018,2018135,0.98,f,UMulch,5/18/18,5/20/18,10/7/18,2,142,1,,,1,,,1,60.6654,-155.6743,,,,,,,,,,,,,,,,
502,2018,2018136,3.97,m,UMulch,5/20/18,5/22/18,9/6/18,2,109,1,,,1,,,1,60.8193,-155.7599,,,,,,,1,60.83809,-155.76691,,,,,,,
505,2018,2018139,3.57,m,UMulch,5/20/18,5/22/18,5/23/18,2,3,1,,,1,,,1,60.9096,-155.814,0,60.90798,-155.83417,,,,,,,,,,,,,WOLF
507,2018,2018201,3.47,m,Tikchik,5/11/18,5/13/18,6/11/18,2,31,1,,,1,,,1,60.0899,-158.4225,,,,,,,,,,,,,,,,
517,2018,2018211,3.88,f,Tikchik,5/12/18,5/14/18,10/13/18,2,154,1,,,1,,,1,60.191,-158.5314,,,,,,,,,,,,,,,,
520,2018,2018214,3.46,m,Tikchik,5/12/18,5/14/18,10/13/18,2,154,1,,,1,,,1,59.8632,-157.7795,,,,,,,,,,,,,,,,
538,2018,2018232,3.67,m,Tikchik,5/17/18,5/19/18,6/11/18,2,25,1,,,1,,,1,60.1847,-158.4602,,,,,,,,,,,,,,,,
553,2019,2019103,3.5,f,Tikchik,5/10/19,5/12/19,8/22/19,2,104,1,,,1,,,1,60.19277,-158.41099,1,60.20054,-158.45611,,,,1,60.19672,-158.43627,,,,,,,
561,2019,2019111,0.72,f,Tikchik,5/12/19,5/14/19,8/22/19,2,102,1,,,1,,,1,60.19785,-158.44129,1,60.19347,-158.45563,,,,,,,,,,,,,
562,2019,2019112,3.63,f,Tikchik,5/12/19,5/14/19,5/31/19,2,19,1,,,1,,,1,60.19128,-158.43995,1,60.19036,-158.44147,,,,,,,,,,,,,
563,2019,2019113,2.55,f,Tikchik,5/12/19,5/14/19,5/31/19,2,19,1,,,1,,,1,60.1868,-158.43998,1,60.19947,-158.4354,,,,,,,,,,,,,
565,2019,2019115,3.57,f,Tikchik,5/12/19,5/14/19,4/10/20,2,334,1,,,1,,,1,60.17424,-158.31819,1,60.22522,-158.39163,1,60.20276,-158.3625,,,,,,,,,,
571,2019,2019121,2.07,m,Tikchik,5/12/19,5/14/19,5/31/19,2,19,1,,,1,,,1,60.24579,-158.26086,,,,,,,,,,,,,,,,
574,2019,2019124,3.61,m,Tikchik,5/12/19,5/14/19,5/31/19,2,19,1,,,1,,,1,60.21375,-158.30099,1,60.2215,-158.383,,,,,,,,,,,,,
575,2019,2019125,0.79,f,Tikchik,5/14/19,5/16/19,5/19/19,2,5,1,,,1,,,1,60.16413,-158.21363,,,,,,,,,,,,,,,,
577,2019,2019127,3.02,m,Tikchik,5/14/19,5/16/19,5/31/19,2,17,1,,,1,,,1,60.19563,-158.34146,,,,,,,,,,,,,,,,
579,2019,2019129,2.33,f,Tikchik,5/14/19,5/16/19,10/11/19,2,150,1,,,1,,,1,60.19253,-158.40636,,,,,,,,,,,,,,,,
580,2019,2019130,2.32,m,Tikchik,5/14/19,5/16/19,5/31/19,2,17,1,,,1,,,1,60.18487,-158.44919,,,,,,,,,,,,,,,,
581,2019,2019131,2.5,m,Tikchik,5/14/19,5/16/19,5/19/19,2,5,1,,,1,,,1,,,,,,,,,,,,,,,,,,
584,2019,2019134,3.72,m,Tikchik,5/14/19,5/16/19,3/10/20,2,301,1,,,1,,,1,60.35983,-158.37853,,,,,,,,,,,,,,,,
586,2019,2019136,0.56,f,Tikchik,5/14/19,5/16/19,5/19/19,2,5,1,,,1,,,1,60.35716,-158.28045,,,,,,,,,,,,,,,,
587,2019,2019137,2.38,f,Tikchik,5/14/19,5/16/19,5/17/19,2,3,1,,,1,,,1,60.25375,-158.2868,,,,0,60.345,-158.3433,,,,,,,,,,BEAR
588,2019,2019138,3.64,f,Tikchik,5/14/19,5/16/19,2/11/20,2,273,1,,,1,,,1,60.20945,-158.24277,,,,,,,,,,,,,,,,
589,2019,2019139,3.42,f,Tikchik,5/14/19,5/16/19,5/17/19,2,3,1,,,1,,,1,60.11674,-158.27167,,,,0,60.32145,-158.486,,,,,,,,,,BEAR
591,2019,2019141,2.18,m,Tikchik,5/16/19,5/18/19,8/22/19,2,98,1,,,1,,,1,60.06554,-158.48352,,,,,,,,,,,,,,,,
592,2019,2019142,2.39,m,Tikchik,5/16/19,5/18/19,5/31/19,2,15,1,,,1,,,1,60.13072,-158.30921,,,,,,,,,,,,,,,,
593,2019,2019143,1.97,m,Tikchik,5/16/19,5/18/19,5/19/19,2,3,1,,,1,,,1,60.13366,-158.39487,,,,,,,,,,,,,,,,PREDATOR (5/31)
597,2019,2019147,1.89,m,Tikchik,5/16/19,5/18/19,5/18/19,2,2,1,,,1,,,1,60.3343,-158.25578,0,60.4378,-158.5124,,,,,,,,,,,,,WOLF
604,2019,2019154,0.15,m,Tikchik,5/18/19,5/20/19,5/21/19,2,3,1,,,1,,,1,60.30012,-158.17404,,,,,,,,,,,,,,,,UNK FATE (10/11)
607,2019,2019157,3.53,f,Tikchik,5/18/19,5/20/19,5/21/19,2,3,1,,,1,,,1,60.32159,-158.60698,,,,,,,,,,,,,,,,UNK FATE (MAY 2020)
620,2019,2019209,2.27,m,Mosquito/MCH,5/11/19,5/13/19,1/8/20,2,242,1,,,1,,,1,60.63114,-156.01424,,,,1,60.65863,-155.97535,,,,,,,,,,
621,2019,2019210,3.21,m,Mosquito/MCH,5/13/19,5/15/19,6/27/19,2,45,1,,,1,,,1,60.67115,-155.9129,1,60.67969,-155.92226,,,,1,60.66073,-155.97878,,,,,,,
623,2019,2019212,3.8,f,Mosquito/MCH,5/13/19,5/15/19,10/11/19,2,151,1,,,1,,,1,60.64648,-155.98102,1,60.65511,-155.98606,,,,,,,1,60.63466,-155.93582,,,,
626,2019,2019215,3.88,m,Mosquito/MCH,5/13/19,5/15/19,5/31/19,2,18,1,,,1,,,1,60.70427,-156.1253,1,60.69685,-156.12911,,,,,,,1,60.69328,-156.11583,,,,
627,2019,2019216,3.93,f,Mosquito/MCH,5/13/19,5/15/19,8/8/19,2,87,1,,,1,,,1,60.6959,-156.10724,1,60.69815,-156.10676,,,,1,60.69788,-156.08956,,,,,,,
628,2019,2019217,2.34,f,Mosquito/MCH,5/13/19,5/15/19,6/27/19,2,45,1,,,1,,,1,60.62299,-156.18471,1,60.58537,-156.12959,,,,1,60.60443,-156.11371,1,60.6172,-156.02912,,,,
629,2019,2019218,2.36,f,Mosquito/MCH,5/13/19,5/15/19,1/8/20,2,240,1,,,1,,,1,60.70418,-156.17003,1,60.68612,-156.13568,,,,,,,1,60.63709,-156.13585,,,,
634,2019,2019223,3.43,m,Mosquito/MCH,5/13/19,5/15/19,5/15/19,2,2,1,,,1,,,1,60.64781,-156.2222,0,60.6755,-156.3961,,,,,,,,,,,,,BEAR
635,2019,2019224,3.59,m,Mosquito/MCH,5/13/19,5/15/19,5/17/19,2,4,1,,,1,,,1,60.64782,-156.24696,1,60.65937,-156.25478,,,,0,60.7816,-156.3589,,,,,,,PREDATOR
637,2019,2019226,3,m,Mosquito/MCH,5/15/19,5/17/19,5/17/19,2,2,1,,,1,,,1,60.67337,-155.6638,1,60.7716,-155.7867,0,,,,,,,,,,,,BEAR
639,2019,2019228,2.54,m,Mosquito/MCH,5/15/19,5/17/19,5/19/19,2,4,1,,,1,,,1,60.68767,-155.6795,1,60.68395,-155.70292,,,,,,,,,,,,,UNK FATE (5/31)
642,2019,2019231,0.96,m,Mosquito/MCH,5/17/19,5/19/19,6/12/19,2,26,1,,,1,,,1,60.56313,-156.08287,,,,,,,,,,,,,,,,
643,2019,2019232,3.46,m,Mosquito/MCH,5/17/19,5/19/19,5/19/19,2,2,1,,,1,,,1,60.60223,-156.09035,,,,,,,,,,,,,,,,UNK FATE (5/31)
647,2019,2019236,2.26,m,Mosquito/MCH,5/17/19,5/19/19,5/19/19,2,2,1,,,1,,,1,60.60022,-156.06942,,,,,,,,,,,,,,,,UNK FATE (5/31)
649,2019,2019238,2.15,m,Mosquito/MCH,5/17/19,5/19/19,6/27/19,2,41,1,,,1,,,1,60.59271,-156.03744,,,,,,,,,,,,,,,,UNK FATE (5/31)
650,2019,2019239,0.33,f,Mosquito/MCH,5/17/19,5/19/19,2/9/20,2,268,1,,,1,,,1,60.63933,-156.1531,,,,,,,,,,,,,,,,UNK FATE (5/31)
654,2020,2020102,3.74,m,Mosquito/MCH,5/14/20,5/16/20,7/29/20,2,76,1,,,1,,,1,60.47109,-156.3566,1,60.471,-156.36918,,,,,,,,,,,,,
656,2020,2020104,2.57,m,Mosquito/MCH,5/14/20,5/16/20,9/22/20,2,131,1,,,1,,,1,60.5742,-156.25045,1,60.58627,-156.29704,,,,,,,,,,,,,
657,2020,2020105,3.58,f,Mosquito/MCH,5/14/20,5/16/20,5/22/21,2,373,1,,,1,,,1,60.5723,-156.20885,1,60.556,-156.17928,,,,,,,,,,,,,
661,2020,2020109,3.93,m,Mosquito/MCH,5/14/20,5/16/20,5/16/20,2,2,1,,,1,,,1,60.58496,-156.04813,,60.59964,-155.97385,,,,,,,,,,,,,UNK FATE; SLIPPED COLLAR?
662,2020,2020110,2.14, unk ,Mosquito/MCH,5/14/20,5/16/20,9/22/20,2,131,1,,,1,,,1,60.6196,-155.9752,1,60.62531,-155.96569,,,,,,,,,,,,,
671,2020,2020119,3.22,m,Mosquito/MCH,5/14/20,5/16/20,5/22/21,2,373,1,,,1,,,1,60.54501,-156.02219,1,60.57602,-156.03805,,,,,,,,,,,,,
675,2020,2020123,2.06,m,Mosquito/MCH,5/18/20,5/20/20,5/20/20,2,2,1,,,1,,,1,60.65508,-155.81995,,,,,,,0,60.6414,-155.78309,,,,,,,EAGLE
677,2020,2020125,2.51,f,Mosquito/MCH,5/18/20,5/20/20,5/22/21,2,369,1,,,1,,,1,60.64387,-155.78997,,,,,,,1,60.64649,-155.79063,,,,,,,
679,2020,2020127,0.56,f,Mosquito/MCH,5/18/20,5/20/20,5/11/21,2,358,1,,,1,,,1,60.6022,-155.9278,,,,,,,1,60.62286,-155.98318,,,,,,,
680,2020,2020128,3,m,Mosquito/MCH,5/18/20,5/20/20,5/23/21,2,370,1,,,1,,,1,60.6579,-155.98832,,,,,,,1,60.57915,-156.03204,,,,,,,
681,2020,2020129,0.15,f,Mosquito/MCH,5/18/20,5/20/20,5/23/20,2,5,1,,,1,,,1,60.59972,-155.98542,,,,,,,,60.5711,-155.88885,,,,,,,
682,2020,2020130,2.32,f,Mosquito/MCH,5/18/20,5/20/20,5/20/20,2,2,1,,,1,,,1,60.59972,-155.98542,,,,,,,,60.59992,-155.98726,,,,,,,UNK FATE; SLIPPED COLLAR?
683,2020,2020131,0.92,m,Mosquito/MCH,5/18/20,5/20/20,7/29/20,2,72,1,,,1,,,1,60.57635,-156.02979,,,,,,,1,60.60578,-156.05875,,,,,,,
688,2020,2020136,3.6,f,Mosquito/MCH,5/18/20,5/20/20,10/5/20,2,140,1,,,1,,,1,60.55123,-155.96389,,,,,,,1,60.60475,-156.05556,,,,,,,
690,2020,2020138,3.49,f,Mosquito/MCH,5/18/20,5/20/20,5/22/21,2,369,1,,,1,,,1,60.57492,-155.88703,,,,,,,1,60.57265,-155.89233,,,,,,,
691,2020,2020139,3.54,f,Mosquito/MCH,5/18/20,5/20/20,5/23/20,2,5,1,,,1,,,1,60.62565,-155.80222,,,,,,,,60.57265,-155.8887,,,,,,,
692,2020,2020140,3.62,f,Mosquito/MCH,5/18/20,5/20/20,3/31/21,2,317,1,,,1,,,1,60.6681,-155.81137,,,,,,,1,60.67622,-155.9479,,,,,,,
693,2020,2020141,2.4,f,Mosquito/MCH,5/18/20,5/20/20,5/20/20,2,2,1,,,1,,,1,60.64077,-155.8964,,,,,,,0,60.6414,-155.7831,,,,,,,PREDATOR
696,2021,2021102,2.47,f,south,5/13/21,5/15/21,10/3/21,2,143,1,,,1,,,1,59.69818,-157.26917,1,59.68625,-157.25355,1,59.68544,-157.25536,1,59.69264,-157.2549,1,59.61749,-157.45527,,,,
697,2021,2021103,1.95,f,Mosquito/MCH,5/13/21,5/15/21,8/2/21,2,81,1,,,1,,,1,59.83304,-157.00871,1,59.87061,-157.00776,1,59.88109,-156.98774,1,59.88326,-156.98599,1,59.80317,-157.07785,,,,
700,2021,2021106,0.14,f,Mosquito/MCH,5/13/21,5/15/21,10/3/21,2,143,1,,,1,,,1,60.85055,-155.47839,1,60.86012,-155.49498,1,60.85422,-155.43309,1,60.84428,-155.50963,1,60.73332,-155.5324,,,,
702,2021,2021108,3.91,f,Tikchik,5/14/21,5/16/21,5/16/21,2,2,1,,,1,,,1,60.37082,-158.58023,,,,,,,,,,,,,,,,UNK FATE; COLLAR FAILURE?
703,2021,2021109,2.16,m,Tikchik,5/14/21,5/16/21,10/18/21,2,157,1,,,1,,,1,60.4087,-158.46065,,,,1,60.41517,-158.4494,,,,,,,,,,
704,2021,2021110,1.97,m,Tikchik,5/14/21,5/16/21,10/18/21,2,157,1,,,1,,,1,60.35389,-158.54355,1,60.34823,-158.48008,,,,,,,,,,,,,
708,2021,2021114,3.44,m,Mosquito/MCH,5/15/21,5/17/21,5/19/21,2,4,1,,,1,,,1,60.70843,-155.6812,1,60.71118,-155.6807,1,60.66116,-155.72363,,,,0,60.70646,-155.65942,,,,BEAR
710,2021,2021116,1.86,f,Mosquito/MCH,5/15/21,5/17/21,10/3/21,2,141,1,,,1,,,1,60.82338,-155.74028,1,60.8239,-155.7396,1,60.82466,-155.5714,,,,1,60.75819,-155.58801,,,,
715,2021,2021121,2.5,f,Tikchik,5/16/21,5/18/21,5/18/21,2,2,1,,,1,,,1,60.26135,-158.45828,,60.26778,-158.46956,,,,,,,,,,,,,UNK FATE; SLIPPED COLLAR?
719,2021,2021125,3.46,m,Mosquito/MCH,5/17/21,5/19/21,6/5/21,2,19,1,,,1,,,1,60.85932,-155.47518,,,,1,60.86067,-155.39702,1,60.87195,-155.42726,1,60.86929,-155.42623,,,,
725,2021,2021131,0.57,f,Mosquito/MCH,5/19/21,5/21/21,10/3/21,2,137,1,,,1,,,1,60.57725,-155.78249,1,60.57018,-155.77963,1,60.58135,-155.79921,,,,1,60.59946,-155.69377,,,,
733,2021,2021139,2.46,m,Tikchik,5/20/21,5/22/21,6/5/21,2,16,1,,,1,,,1,60.28201,-158.35786,,,,,,,,,,,,,,,,
737,2021,2021143,2.59,unk,Tikchik,5/20/21,5/22/21,10/18/21,2,151,1,,,1,,,1,60.40366,-158.33404,,,,,,,,,,,,,,,,
740,2021,2021146,3.52,f,Tikchik,5/20/21,5/22/21,5/22/21,2,2,1,,,1,,,1,60.33131,-158.32651,0,60.3419,-158.3053,,,,,,,,,,,,,BEAR
741,2021,2021147,3.4,m,Tikchik,5/20/21,5/22/21,6/30/21,2,41,1,,,1,,,1,60.2737,-158.4649,,,,,,,,,,,,,,,,
23,2011,2011043,1.96,f,Tundra,5/17/11,5/20/11,7/1/11,3,45,1,,,1,,,1,,,1,61.29083,-155.72217,,,,,,,,,,,,,
238,2013,2013131,0.801,m,Kemuk,5/17/13,5/20/13,5/31/13,3,14,1,,,1,,,1,,,1,59.5936,-157.22578,,,,,,,1,59.59135,-157.31508,,,,
239,2013,2013132,2.802,f,Kemuk,5/17/13,5/20/13,7/12/13,3,56,1,,,1,,,1,,,1,59.53116,-157.5802,1,59.53761,-157.57022,,,,,,,,,,
246,2013,2013139,2.93,f,Kemuk,5/19/13,5/22/13,10/23/13,3,157,1,,,1,,,1,,,1,59.82747,-157.55304,1,59.81028,-157.58823,,,,,,,,,,
248,2013,2013141,2.791,f,Kemuk,5/19/13,5/22/13,7/12/13,3,54,1,,,1,,,1,,,1,59.94722,-157.65022,,,,,,,,,,,,,
253,2013,2013146,3.39,m,Kemuk,5/20/13,5/23/13,7/12/13,3,53,1,,,1,,,1,,,1,59.61058,-157.66371,,,,,,,,,,,,,
255,2013,2013148,3.46,m,Kemuk,5/22/13,5/25/13,4/3/14,3,316,1,,,1,,,1,,,1,59.65475,-157.35201,,,,,,,,,,,,,
385,2014,2014240,0.68,m,Mulchatna,5/19/14,5/22/14,4/1/15,3,317,1,,,1,,,1,,,1,60.76924,-154.05486,1,60.75378,-154.05908,,,,,,,,,,
471,2018,2018105,3.21,m,UMulch,5/11/18,5/14/18,5/15/18,3,4,1,,,1,,,1,,,1,60.6069,-155.1482,0,60.63596,-155.23703,,,,,,,,,,BEAR
480,2018,2018114,3.42,m,UMulch,5/13/18,5/16/18,10/7/18,3,147,1,,,1,,,1,,,1,61.0895,-156.0186,,,,,,,,,,,,,
495,2018,2018129,2.41,m,UMulch,5/17/18,5/20/18,8/3/18,3,78,1,,,1,,,1,,,1,60.7378,-155.0367,1,60.73,-155.04,,,,,,,,,,
590,2019,2019140,2.49,m,Tikchik,5/15/19,5/18/19,5/18/19,3,3,1,,,1,,,1,,,1,60.11881,-158.49759,0,60.11137,-158.53437,,,,,,,,,,BEAR
602,2019,2019152,2.09,m,Tikchik,5/17/19,5/20/19,5/21/19,3,4,1,,,1,,,1,,,1,60.25308,-158.23684,,,,,,,,,,,,,PREDATOR (10/11)
603,2019,2019153,3.42,f,Tikchik,5/17/19,5/20/19,10/11/19,3,147,1,,,1,,,1,,,1,60.26451,-158.22492,,,,,,,,,,,,,
613,2019,2019202,0.16,m,Mosquito/MCH,5/10/19,5/13/19,8/8/19,3,90,1,,,1,,,1,,,1,60.66347,-155.97963,1,60.66578,-155.96932,,,,,,,,,,
630,2019,2019219,2.11,m,Mosquito/MCH,5/12/19,5/15/19,5/31/19,3,19,1,,,1,,,1,,,1,60.6692,-156.18093,1,60.67487,-156.22158,,,,1,60.67211,-156.27932,,,,
631,2019,2019220,2.23,m,Mosquito/MCH,5/12/19,5/15/19,5/14/20,3,368,1,,,1,,,1,,,1,60.63456,-156.16838,1,60.63063,-156.16954,,,,,,,1,60.63269,-156.04629,
632,2019,2019221,3.99,f,Mosquito/MCH,5/12/19,5/15/19,10/11/19,3,152,1,,,1,,,1,,,1,,,1,60.6313,-156.17293,,,,1,60.60711,-156.19881,,,,
638,2019,2019227,3.23,m,Mosquito/MCH,5/14/19,5/17/19,6/27/19,3,44,1,,,1,,,1,,,1,60.67532,-155.67873,1,60.66588,-155.66704,,,,,,,,,,
648,2019,2019237,2.37,m,Mosquito/MCH,5/16/19,5/19/19,10/11/19,3,148,1,,,1,,,1,,,1,60.59371,-156.03904,,,,,,,,,,,,,UNK FATE (5/31)
663,2020,2020111,1.85, unk ,Mosquito/MCH,5/13/20,5/16/20,5/11/21,3,363,1,,,1,,,1,,,1,60.63197,-155.94982,1,60.634,-155.95855,,,,,,,,,,
664,2020,2020112,2.58,f,Mosquito/MCH,5/13/20,5/16/20,5/17/20,3,4,1,,,1,,,1,,,1,60.64774,-155.89512,1,60.65352,-155.8987,,,,,,,0,60.6635,-155.8987,WOLF
673,2020,2020121,0.98,f,Mosquito/MCH,5/17/20,5/20/20,6/3/20,3,17,1,,,1,,,1,,,1,60.76033,-155.62684,,,,,,,1,60.76866,-155.56827,,,,
674,2020,2020122,2.38,m,Mosquito/MCH,5/17/20,5/20/20,5/23/20,3,6,1,,,1,,,1,,,1,60.68633,-155.82952,,,,,,,1,60.65889,-155.8266,,,,
684,2020,2020132,2.53,m,Mosquito/MCH,5/17/20,5/20/20,7/1/20,3,45,1,,,1,,,1,,,1,60.5703,-156.02904,,,,,,,1,60.57755,-156.03485,,,,
689,2020,2020137,1.49,m,Mosquito/MCH,5/17/20,5/20/20,7/29/20,3,73,1,,,1,,,1,,,1,60.57746,-155.8956,,,,,,,1,60.57383,-155.88664,,,,
707,2021,2021113,0.23,f,south,5/14/21,5/17/21,6/5/21,3,22,1,,,1,,,1,,,1,59.43893,-157.8278,1,59.43104,-157.82412,1,59.44622,-157.8775,,,,1,59.46874,-157.82082,
720,2021,2021126,3.55,f,Mosquito/MCH,5/16/21,5/19/21,10/3/21,3,140,1,,,1,,,1,,,1,60.86005,-155.58475,,,,1,60.83748,-155.56521,,,,1,60.79472,-155.8849,
721,2021,2021127,2.25,f,Mosquito/MCH,5/16/21,5/19/21,5/22/21,3,6,1,,,1,,,1,,,1,60.86459,-155.61168,,,,1,60.83488,-155.56438,1,60.73243,-155.87784,1,60.82649,-155.54729,
722,2021,2021128,2.34,f,Mosquito/MCH,5/16/21,5/19/21,10/3/21,3,140,1,,,1,,,1,,,1,60.94735,-155.72582,,,,1,60.94847,-155.76704,1,60.93986,-155.75235,1,60.85324,-155.63035,
726,2021,2021132,1.56,unk,Mosquito/MCH,5/18/21,5/21/21,10/3/21,3,138,1,,,1,,,1,,,1,60.75751,-155.74055,1,60.62035,-155.84506,1,60.62515,-155.90925,,,,1,60.6032,-155.66715,
728,2021,2021134,2.41,m,Mosquito/MCH,5/18/21,5/21/21,10/3/21,3,138,1,,,1,,,1,,,1,60.83069,-155.71142,1,60.83475,-155.70082,1,60.82927,-155.63781,,,,1,60.80853,-155.68446,
582,2019,2019132,2.59,f,Tikchik,5/12/19,5/16/19,5/17/19,4,5,1,,,1,,,1,,,1,60.25882,-158.49102,,,,,,,,,,,,,
600,2019,2019150,3.04,m,Tikchik,5/16/19,5/20/19,3/10/20,4,299,1,,,1,,,1,,,1,60.23652,-158.23871,,,,,,,,,,,,,
426,2017,2017137,2.27,unk,Tikchik,5/17/17,5/22/17,6/22/17,5,36,1,,,1,,,1,,,1,60.46083,-158.52571,,,,,,,,,,,,,
26,2011,2011046,1.04,m,Tundra,,5/20/11,5/20/11,,1,1,,,1,,,1,,,1,61.33083,-156.1845,1,,,0,61.33483,-156.15166,,,,,,,PREDATOR
30,2011,2011050,3.63,unk,Kemuk,,5/21/11,12/21/11,,-,1,,,1,,,1,,,1,59.1795,-158.1625,,,,,,,,,,,,,
52,2011,2011072,0.8,m,Kemuk,,5/22/11,4/2/12,,-,1,,,1,,,1,,,1,59.18717,-157.93433,,,,,,,,,,,,,
633,2019,2019222,0.92,m,Mosquito/MCH,,5/15/19,6/27/19,,,1,,,1,,,1,,,1,60.64367,-156.13893,1,60.63531,-156.16044,,,,,,,,,,
388,2014,2014243,1.801,unk,Mulchatna,,5/22/14,5/23/14,,1,1,,,1,,,1,,,1,60.74858,-153.99586,0,60.74921,-153.9948,,,,,,,,,,EAGLE; CAPTURE RELATED?
7000,2021,0802-2021,5.49,,,5/19/21,,,-1,3,1,60.615586,-154.89695,1,,,1,60.611006,-154.87649,1,60.611444,-154.879977,,,,,,,,,,,,,
7001,2022,1207-2022,5.68,,,5/18/22,,,-1,4,1,59.980166,-157.897868,1,59.974204,-157.882296,1,59.979899,-157.889862,1,,,1,59.970246,-157.91362,,,,,,,,,,
7002,2022,1402-2022,1.66,,,5/16/22,,,-1,3,1,60.162161,-158.270175,1,60.167308,-158.271341,1,60.172933,-158.280439,1,60.190985,-158.281274,,,,,,,,,,,,,
7003,2022,1403-2022,1.3,,,5/19/22,,,-1,3,1,60.056232,-157.922033,1,60.08659,-158.148925,,,,1,60.14356,-157.963702,,,,,,,,,,,,,
7004,2022,1411-2022,1.35,,,5/18/22,,,-1,4,1,59.876563,-157.628472,1,59.870039,-157.641387,1,59.857786,-157.663228,1,,,1,59.851456,-157.678186,,,,,,,,,,
7005,2022,1417-2022,1.53,,,5/19/22,,,-1,3,1,59.787359,-157.734015,1,59.78805,-157.731297,,,,1,59.786976,-157.727067,,,,,,,,,,,,,
7006,2022,1521-2022,1.79,,,5/15/22,,,-1,1,1,60.643759,-155.197336,1,60.645887,-155.202579,0,60.639168,-155.191264,0,60.681295,-155.163866,,,,,,,,,,,,,
7007,2022,1606-2022,1.1,,,5/18/22,,,-1,4,1,60.048162,-158.264981,,,,,,,,,,1,60.033289,-158.302133,,,,,,,,,,
7008,2021,1611-2021,0.37,,,5/22/21,,,-1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
7009,2022,1611-2022,0.37,,,5/16/22,,,-1,3,1,60.177916,-158.259649,1,60.173003,-158.263814,1,60.157242,-158.26047,1,60.152008,-158.2797,,,,,,,,,,,,,
7010,2021,1613-2021,1.23,,,5/18/21,,,-1,3,1,60.34202,-158.665292,1,60.33756,-158.67888,,,,1,,,,,,,,,,,,,,,
7011,2022,1613-2022,1.23,,,5/20/22,,,-1,3,1,60.019942,-157.846457,,,,1,60.021702,-157.849419,1,60.026701,-157.841222,,,,,,,,,,,,,
